timestamp,predicted_return,confidence,direction,realized_return,predicted_sign,realized_sign
2026-07-09 09:00:00+00:00,-0.00020984194558411453,0.002518103347009374,hold,-0.0053936142341295765,-1,-1
2026-07-09 10:00:00+00:00,0.0056078989068568405,0.06729478688228209,buy,-0.0013113364751962502,1,-1
2026-07-09 11:00:00+00:00,0.0018577499114376462,0.022292998937251753,buy,-0.0012729211820965512,1,-1
2026-07-09 12:00:00+00:00,0.001519588458304021,0.01823506149964825,buy,0.0029796761970375786,1,1
2026-07-09 13:00:00+00:00,-0.002781232259492708,0.033374787113912494,sell,-0.0022037905196938216,-1,-1
2026-07-09 14:00:00+00:00,0.0024831250164790582,0.029797500197748697,buy,-0.002082448914028769,1,-1
2026-07-09 15:00:00+00:00,0.002262925135543201,0.027155101626518414,buy,-0.00014946737874458376,1,-1
2026-07-09 16:00:00+00:00,0.0010334935194462533,0.01240192223335504,buy,0.005329883570504517,1,1
2026-07-09 17:00:00+00:00,-0.005041556285196794,0.06049867542236153,sell,0.0017328941047285548,-1,1
2026-07-09 18:00:00+00:00,-0.0012782184740976622,0.015338621689171945,sell,-0.0017356056064628264,-1,-1
2026-07-09 19:00:00+00:00,0.0025476101142919852,0.030571321371503823,buy,0.00014297887915997048,1,1
2026-07-09 20:00:00+00:00,0.0001976898455516586,0.002372278146619903,buy,-0.00033738191632923795,1,-1
2026-07-09 21:00:00+00:00,0.0004790336880864456,0.005748404257037347,buy,-0.00037181738618102984,1,-1
2026-07-09 22:00:00+00:00,0.0006143220916398657,0.007371865099678388,buy,-0.0013504852591099958,1,-1
2026-07-09 23:00:00+00:00,0.0017011864251072742,0.02041423710128729,buy,-0.001186137660730342,1,-1
2026-07-10 00:00:00+00:00,0.001314039628620696,0.015768475543448353,buy,0.01407270995760401,1,1
2026-07-10 01:00:00+00:00,-0.013812268643273303,0.16574722371927963,sell,0.0029644380579536378,-1,1
2026-07-10 02:00:00+00:00,-0.0028013839132430664,0.0336166069589168,sell,0.0018388366819714987,-1,1
2026-07-10 03:00:00+00:00,-0.0018817660261042145,0.022581192313250575,sell,-0.0007713442785396769,-1,-1
2026-07-10 04:00:00+00:00,0.0010924001055077164,0.013108801266092596,buy,0.002417241865051395,1,1
2026-07-10 05:00:00+00:00,-0.002055742176909136,0.02466890612290963,sell,-0.0044237341487543234,-1,-1
2026-07-10 06:00:00+00:00,0.004491152144937818,0.05389382573925382,buy,0.0011461350406793095,1,1
2026-07-10 07:00:00+00:00,-0.0010186980896331184,0.01222437707559742,sell,0.006085043988269774,-1,1
2026-07-10 08:00:00+00:00,-0.00582468845185957,0.06989626142231484,sell,0.004803838586539127,-1,1
2026-07-10 09:00:00+00:00,-0.004523873193497964,0.05428647832197556,sell,0.0024824831525862706,-1,1
2026-07-10 10:00:00+00:00,-0.0027715492345122467,0.03325859081414696,sell,0.002342780507621013,-1,1
2026-07-10 11:00:00+00:00,-0.0022388370827483225,0.02686604499297987,sell,-0.004036153273892129,-1,-1
2026-07-10 12:00:00+00:00,0.004001310907707013,0.048015730892484156,buy,0.0055018255804230275,1,1
2026-07-10 13:00:00+00:00,-0.0050712673889660555,0.06085520866759267,sell,-0.010400150791098885,-1,-1
2026-07-10 14:00:00+00:00,0.010789902044910931,0.12947882453893117,buy,0.003389241818202164,1,1
2026-07-10 15:00:00+00:00,-0.00444424531011894,0.053330943721427285,sell,0.003562036949154496,-1,1
2026-07-10 16:00:00+00:00,-0.003379557121300611,0.04055468545560734,sell,-0.005262894369370642,-1,-1
2026-07-10 17:00:00+00:00,0.004929414781691544,0.059152977380298524,buy,-0.0017281589235079492,1,-1
2026-07-10 18:00:00+00:00,0.0014802885919487868,0.017763463103385443,buy,0.004336280211099538,1,1
2026-07-10 19:00:00+00:00,-0.0042456218265722505,0.05094746191886701,sell,-0.0014168730615614408,-1,-1
2026-07-10 20:00:00+00:00,0.0013781734675684385,0.01653808161082126,buy,0.002362943680382423,1,1
2026-07-10 21:00:00+00:00,-0.002717746942598364,0.03261296331118037,sell,0.0004625578893985937,-1,1
2026-07-10 22:00:00+00:00,-0.0006383737300168869,0.0076604847602026425,sell,0.0009191176470587475,-1,1
2026-07-10 23:00:00+00:00,-0.0011319431859350111,0.013583318231220134,sell,-0.001942287892701121,-1,-1
2026-07-11 00:00:00+00:00,0.0015862195940720787,0.019034635128864944,buy,-0.002381005486907248,1,-1
2026-07-11 01:00:00+00:00,0.0021125788350414305,0.025350946020497166,buy,0.003633131927404435,1,1
2026-07-11 02:00:00+00:00,-0.0035901948857672396,0.04308233862920688,sell,0.0005067972087169576,-1,1
2026-07-11 03:00:00+00:00,-0.0010584700436037627,0.012701640523245152,sell,1.6699137211228897e-05,-1,1
2026-07-11 04:00:00+00:00,-0.0004760274961243595,0.005712329953492314,hold,0.001625355546525843,-1,1
2026-07-11 05:00:00+00:00,-0.0017250045135725341,0.02070005416287041,sell,-7.224429686854824e-05,-1,-1
2026-07-11 06:00:00+00:00,-0.00028176116394253826,0.003381133967310459,hold,0.00037792054776252345,-1,1
2026-07-11 07:00:00+00:00,-0.0008287048896153869,0.009944458675384642,sell,0.0008166666666666818,-1,1
2026-07-11 08:00:00+00:00,-0.001201768316820154,0.014421219801841849,sell,-0.003313960265782959,-1,-1
2026-07-11 09:00:00+00:00,0.003065322797898004,0.03678387357477605,buy,0.001559454191033113,1,1
2026-07-11 10:00:00+00:00,-0.0016067941017916256,0.01928152922149951,sell,0.0012122560195740775,-1,1
2026-07-11 11:00:00+00:00,-0.0014927995122296,0.0179135941467552,sell,-0.0002110548298232189,-1,-1
2026-07-11 12:00:00+00:00,-0.000255605013037618,0.0030672601564514165,hold,0.0013943669796122387,-1,1
2026-07-11 13:00:00+00:00,-0.0017833413394804684,0.02140009607376562,sell,0.004504579470878403,-1,1
2026-07-11 14:00:00+00:00,-0.004564082914900926,0.05476899497881112,sell,0.002264280152203757,-1,1
2026-07-11 15:00:00+00:00,-0.002989482093506094,0.03587378512207313,sell,0.004689144437771026,-1,1
2026-07-11 16:00:00+00:00,-0.006422883341015638,0.07707460009218767,sell,0.0007623372492240065,-1,1
2026-07-11 17:00:00+00:00,-0.002677479067046519,0.032129748804558225,sell,0.0009097236303453562,-1,1
2026-07-11 18:00:00+00:00,-0.002511902495092996,0.030142829941115952,sell,-0.0011005316498666718,-1,-1
2026-07-11 19:00:00+00:00,-0.0005201304579906485,0.0062415654958877815,sell,0.0008715289577828731,-1,1
2026-07-11 20:00:00+00:00,-0.001954812710395296,0.023457752524743553,sell,-0.0010953082471234466,-1,-1
2026-07-11 21:00:00+00:00,-0.0003747901584515213,0.004497481901418255,hold,-0.0056141274253414305,-1,-1
2026-07-11 22:00:00+00:00,0.004889875689020017,0.05867850826824021,buy,-0.01431855899169117,1,-1
2026-07-11 23:00:00+00:00,0.014825536188446937,0.17790643426136324,buy,0.0006824182216852527,1,1
2026-07-12 00:00:00+00:00,-0.001278001958804715,0.01533602350565658,sell,0.00990508557949224,-1,1
2026-07-12 01:00:00+00:00,-0.01088696270199625,0.13064355242395498,sell,-0.0008745226102840287,-1,-1
2026-07-12 02:00:00+00:00,0.0004285945755342425,0.0051431349064109105,buy,0.003551010459138496,1,1
2026-07-12 03:00:00+00:00,-0.004170750980126307,0.05004901176151569,sell,-0.003096829751646343,-1,-1
2026-07-12 04:00:00+00:00,0.0026801920981021003,0.0321623051772252,buy,-0.0014784708071232794,1,-1
2026-07-12 05:00:00+00:00,0.0014073517248830495,0.016888220698596593,buy,-0.004502980729238814,1,-1
2026-07-12 06:00:00+00:00,0.004277425515355062,0.051329106184260745,buy,0.0020332789268743007,1,1
2026-07-12 07:00:00+00:00,-0.0027181754870239114,0.03261810584428694,sell,0.0035802043607334163,-1,1
2026-07-12 08:00:00+00:00,-0.004036569859216226,0.048438838310594715,sell,-0.0015676759619325774,-1,-1
2026-07-12 09:00:00+00:00,0.0014421426001656648,0.017305711201987976,buy,-0.001658908449336719,1,-1
2026-07-12 10:00:00+00:00,0.0009577467386704582,0.011492960864045498,buy,0.0024285873068800104,1,1
2026-07-12 11:00:00+00:00,-0.002762626684837364,0.03315152021804837,sell,0.001796237879552276,-1,1
2026-07-12 12:00:00+00:00,-0.0020008479418585764,0.024010175302302917,sell,-0.000586604390678494,-1,-1
2026-07-12 13:00:00+00:00,0.00017978726122754585,0.0021574471347305503,buy,0.007508513524737642,1,1
2026-07-12 14:00:00+00:00,-0.007667023978570906,0.09200428774285087,sell,0.0007804298959610405,-1,1
2026-07-12 15:00:00+00:00,-0.0016601611644134154,0.019921933972960985,sell,0.0005876118247268902,-1,1
2026-07-12 16:00:00+00:00,-0.0013473135746532147,0.016167762895838576,sell,-0.0019209659714599342,-1,-1
2026-07-12 17:00:00+00:00,0.001037153431043122,0.012445841172517465,buy,0.0016057189991751843,1,1
2026-07-12 18:00:00+00:00,-0.0016651304325177338,0.019981565190212804,sell,-1.0980443829529603e-05,-1,-1
2026-07-12 19:00:00+00:00,-0.0005416380985384494,0.006499657182461393,sell,-7.68639508071264e-05,-1,-1
2026-07-12 20:00:00+00:00,-0.00033717962350908134,0.004046155482108976,hold,-0.004930652405477537,-1,-1
2026-07-12 21:00:00+00:00,0.004675988820713416,0.056111865848560996,buy,-0.00398393184276162,1,-1
2026-07-12 22:00:00+00:00,0.004537089992945636,0.054445079915347624,buy,0.0009639568767797243,1,1
2026-07-12 23:00:00+00:00,-0.001236892648771941,0.014842711785263292,sell,0.01095306619437678,-1,1
2026-07-13 00:00:00+00:00,-0.010931302700818267,0.1311756324098192,sell,-0.010817972287158034,-1,-1
2026-07-13 01:00:00+00:00,0.008597910294353561,0.10317492353224272,buy,8.855287990573649e-05,1,1
2026-07-13 02:00:00+00:00,-0.0011489101980541583,0.013786922376649899,sell,-0.014632067692682335,-1,-1
2026-07-13 03:00:00+00:00,0.01444425567788331,0.17333106813459973,buy,-0.0008536688101990856,1,-1
2026-07-13 04:00:00+00:00,-0.00019166857490146474,0.002300022898817577,hold,0.0014670916173421063,-1,1
2026-07-13 05:00:00+00:00,-0.0018615415292409711,0.022338498350891654,sell,-0.0021272535416808056,-1,-1
2026-07-13 06:00:00+00:00,0.0016100467473405488,0.019320560968086584,buy,0.0054672778918356596,1,1
2026-07-13 07:00:00+00:00,-0.006418540756281359,0.07702248907537632,sell,0.0014544884955554952,-1,1
2026-07-13 08:00:00+00:00,-0.001903649288216138,0.022843791458593655,sell,-0.002435522883301657,-1,-1
2026-07-13 09:00:00+00:00,0.0016830043851575266,0.02019605262189032,buy,-0.0035726085081838953,1,-1
2026-07-13 10:00:00+00:00,0.0028013851100996204,0.033616621321195445,buy,0.0007361908026727353,1,1
2026-07-13 11:00:00+00:00,-0.001453746804030372,0.01744496164836446,sell,-0.004722755708301089,-1,-1
2026-07-13 12:00:00+00:00,0.004378801069257361,0.05254561283108833,buy,-0.0005811558795483757,1,-1
2026-07-13 13:00:00+00:00,-4.348026590975194e-05,0.0005217631909170233,hold,0.005893976175690202,-1,1
2026-07-13 14:00:00+00:00,-0.006512807308172341,0.07815368769806809,sell,-0.002654708318834408,-1,-1
2026-07-13 15:00:00+00:00,0.0018186710422748624,0.02182405250729835,buy,-0.00279120545185454,1,-1
2026-07-13 16:00:00+00:00,0.0026616616424799005,0.03193993970975881,buy,-0.01040038373635059,1,-1
2026-07-13 17:00:00+00:00,0.010264139453904484,0.12316967344685381,buy,0.006432408389502971,1,1
2026-07-13 18:00:00+00:00,-0.0062491959527948785,0.07499035143353855,sell,0.005677375488696233,-1,1
2026-07-13 19:00:00+00:00,-0.0060058343150033704,0.07207001178004044,sell,-0.004276249070380719,-1,-1
2026-07-13 20:00:00+00:00,0.003940989613593068,0.04729187536311681,buy,-0.0031969128572478618,1,-1
2026-07-13 21:00:00+00:00,0.002944104709764725,0.0353292565171767,buy,-0.0018050951364606872,1,-1
2026-07-13 22:00:00+00:00,0.0012413295599286768,0.014895954719144122,buy,0.01036110321296561,1,1
2026-07-13 23:00:00+00:00,-0.00990398068851063,0.11884776826212756,sell,0.005234364446845848,-1,1
2026-07-14 00:00:00+00:00,-0.005725862724893417,0.068710352698721,sell,-0.0006606868904043984,-1,-1
2026-07-14 01:00:00+00:00,0.000259168907081282,0.003110026884975384,buy,-0.0012213979964589747,1,-1
2026-07-14 02:00:00+00:00,0.0015439007430389522,0.018526808916467425,buy,0.0005553498704183687,1,1
2026-07-14 03:00:00+00:00,-0.0009576045624379193,0.011491254749255032,sell,0.0012782776890084785,-1,1
2026-07-14 04:00:00+00:00,-0.001545925514256146,0.01855110617107375,sell,0.0006215249197896334,-1,1
2026-07-14 05:00:00+00:00,-0.00048574703997445265,0.0058289644796934315,hold,-0.0021544005730145433,-1,-1
2026-07-14 06:00:00+00:00,0.002363167656146512,0.028358011873758145,buy,-0.0011103696184927114,1,-1
2026-07-14 07:00:00+00:00,0.001031059711270821,0.012372716535249854,buy,0.002649884067572059,1,1
2026-07-14 08:00:00+00:00,-0.002355252815086087,0.028263033781033044,sell,0.00014558241364442666,-1,1
2026-07-14 09:00:00+00:00,-6.562639339529426e-05,0.0007875167207435311,hold,0.007798722420347128,-1,1
2026-07-14 10:00:00+00:00,-0.0077686781706079915,0.0932241380472959,sell,-0.001127702597604589,-1,-1
2026-07-14 11:00:00+00:00,0.0009829469789174566,0.011795363747009478,buy,0.03500937105484155,1,1
2026-07-14 12:00:00+00:00,-0.03401316884090479,0.40815802609085744,sell,0.005518419808279232,-1,1
2026-07-14 13:00:00+00:00,-0.008645306895527042,0.1037436827463245,sell,0.005263692279739935,-1,1
2026-07-14 14:00:00+00:00,-0.007760891304569941,0.0931306956548393,sell,-0.003157626145569784,-1,-1
2026-07-14 15:00:00+00:00,0.0008915136052580219,0.010698163263096264,buy,-0.0007625771909429633,1,-1
2026-07-14 16:00:00+00:00,0.0008805828008876379,0.010566993610651654,buy,-0.0012007749000688445,1,-1
2026-07-14 17:00:00+00:00,0.0012343637844692645,0.014812365413631175,buy,0.0017365378244654135,1,1
2026-07-14 18:00:00+00:00,-0.0014973694526371367,0.017968433431645642,sell,0.0010401164930472456,-1,1
2026-07-14 19:00:00+00:00,-0.0011943504043577895,0.014332204852293473,sell,-0.0007033472937114019,-1,-1
2026-07-14 20:00:00+00:00,0.00016349844041080647,0.0019619812849296777,buy,0.0005545424491580358,1,1
2026-07-14 21:00:00+00:00,-0.000848844734600876,0.010186136815210512,sell,0.0029736844910096282,-1,1
2026-07-14 22:00:00+00:00,-0.003473784584441167,0.04168541501329401,sell,0.005223055833032203,-1,1
2026-07-14 23:00:00+00:00,-0.007268996766352883,0.08722796119623459,sell,-0.00543906293772826,-1,-1
2026-07-15 00:00:00+00:00,0.0031168316388044326,0.03740197966565319,buy,-0.00604810850455462,1,-1
2026-07-15 01:00:00+00:00,0.007026110749017178,0.08431332898820613,buy,-0.00299433215698863,1,-1
2026-07-15 02:00:00+00:00,0.0038156134423352286,0.045787361308022745,buy,0.00615681647538347,1,1
2026-07-15 03:00:00+00:00,-0.005566664672646175,0.0667999760717541,sell,0.0002185407871732985,-1,1
2026-07-15 04:00:00+00:00,-0.00039485191159079595,0.004738222939089551,hold,0.0032987119568982804,-1,1
2026-07-15 05:00:00+00:00,-0.0034425975922851024,0.04131117110742123,sell,-0.003617184014277611,-1,-1
2026-07-15 06:00:00+00:00,0.0031433239296170274,0.03771988715540433,buy,-0.0031078912717831873,1,-1
2026-07-15 07:00:00+00:00,0.004083067614755087,0.04899681137706105,buy,0.004908985904044867,1,1
2026-07-15 08:00:00+00:00,-0.0051269956610506765,0.06152394793260812,sell,0.0003405668309191434,-1,1
2026-07-15 09:00:00+00:00,-0.0005192996443054247,0.006231595731665097,sell,-0.0009309203876884449,-1,-1
2026-07-15 10:00:00+00:00,0.0011884026354859714,0.014260831625831657,buy,0.003466250645595834,1,1
2026-07-15 11:00:00+00:00,-0.0032630689874892493,0.03915682784987099,sell,0.022572189619127565,-1,1
2026-07-15 12:00:00+00:00,-0.02264828067107056,0.27177936805284675,sell,-0.0007264575852550338,-1,-1
2026-07-15 13:00:00+00:00,-0.0022870203391603667,0.0274442440699244,sell,0.003878988035892337,-1,1
2026-07-15 14:00:00+00:00,-0.006424230348828163,0.07709076418593795,sell,-0.0006621043538533814,-1,-1
2026-07-15 15:00:00+00:00,-0.0024090212865375614,0.028908255438450735,sell,-0.006382152747224387,-1,-1
2026-07-15 16:00:00+00:00,0.004024996891992133,0.0482999627039056,buy,0.004334191141996939,1,1
2026-07-15 17:00:00+00:00,-0.004549376867578705,0.05459252241094446,sell,-0.0017998485430044645,-1,-1
2026-07-15 18:00:00+00:00,0.0005341701867041019,0.0064100422404492225,buy,-0.0001662795470960505,1,-1
2026-07-15 19:00:00+00:00,-6.459569142980593e-05,0.0007751482971576712,hold,-0.00020788400072764126,-1,-1
2026-07-15 20:00:00+00:00,-0.00041425741857492045,0.004971089022899045,hold,-0.0009096816114359974,-1,-1
2026-07-15 21:00:00+00:00,0.0006780986867759824,0.008137184241311789,buy,0.0007440166493236543,1,1
2026-07-15 22:00:00+00:00,-0.0009700859396773055,0.011641031276127665,sell,-0.0028958683185767945,-1,-1
2026-07-15 23:00:00+00:00,0.00249767993352355,0.029972159202282602,buy,-0.0015642434797117622,1,-1
2026-07-16 00:00:00+00:00,0.0017728520240544246,0.021274224288653096,buy,0.0040942940998298285,1,1
2026-07-16 01:00:00+00:00,-0.003898438068685409,0.04678125682422491,sell,0.00138867217974715,-1,1
2026-07-16 02:00:00+00:00,-0.0022920692443817135,0.027504830932580562,sell,-0.0034642692053994013,-1,-1
2026-07-16 03:00:00+00:00,0.0022133339636208633,0.02656000756345036,buy,-0.00020326262573622768,1,-1
2026-07-16 04:00:00+00:00,0.00038666383055984104,0.004639965966718092,buy,0.003831497516042838,1,1
2026-07-16 05:00:00+00:00,-0.004004618788263706,0.04805542545916447,sell,-0.0016254167402345737,-1,-1
2026-07-16 06:00:00+00:00,0.0004627684080720344,0.005553220896864413,buy,-0.006189760367848545,1,-1
2026-07-16 07:00:00+00:00,0.005611188859829101,0.06733426631794921,buy,-0.012843931059388887,1,-1
2026-07-16 08:00:00+00:00,0.012818969060382575,0.1538276287245909,buy,-0.0007528802973346157,1,-1
2026-07-16 09:00:00+00:00,-0.0003897861575500066,0.00467743389060008,hold,0.0020746337555114978,-1,1
2026-07-16 10:00:00+00:00,-0.0030863944273296453,0.037036733127955745,sell,-0.0017579345328235692,-1,-1
2026-07-16 11:00:00+00:00,0.0013218220159829286,0.015861864191795142,buy,-0.006741775670199355,1,-1
2026-07-16 12:00:00+00:00,0.005379286755458977,0.06455144106550773,buy,0.0054791594349950555,1,1
2026-07-16 13:00:00+00:00,-0.006711922852399773,0.08054307422879728,sell,0.0003770959363929639,-1,1
2026-07-16 14:00:00+00:00,-0.0007024324403185628,0.008429189283822754,sell,-0.0008707101597009178,-1,-1
2026-07-16 15:00:00+00:00,-8.761028879914731e-05,0.0010513234655897678,hold,-0.0015835228601186143,-1,-1
